1071.097209630301222205,698.583797790163316677,1485.000000000000000000,1485.000000000000000000
1071.235574111050482315,698.801380593361386673,1485.000000000000000000,1485.000000000000000000
1071.188792877716650764,698.734802939211704143,1485.000000000000000000,1485.000000000000000000
1071.188414548235869006,698.646940202631299144,1485.000000000000000000,1485.000000000000000000
1071.033464368511204157,698.404411405096084309,1485.000000000000000000,1485.000000000000000000
1070.968202152097546787,698.467081313156086253,1485.000000000000000000,1485.000000000000000000
1070.940350877192940970,698.451919942629956495,1485.000000000000000000,1485.000000000000000000
1071.029795721020263954,698.615902767608758950,1485.000000000000000000,1485.000000000000000000
1070.878692620803576574,698.421739768226530032,1485.000000000000000000,1485.000000000000000000
1071.018480492813068850,698.497145088087449949,1485.000000000000000000,1485.000000000000000000
1070.993033323265990475,698.490865908610317092,1485.000000000000000000,1485.000000000000000000
1070.997038559168231586,698.471848384370332496,1485.000000000000000000,1485.000000000000000000
1071.099774339136047274,698.679098527377732353,1485.000000000000000000,1485.000000000000000000
1071.222960992907701439,698.691528185076549562,1485.000000000000000000,1485.000000000000000000
1071.201821735888643161,698.879236703207425307,1485.000000000000000000,1485.000000000000000000
1071.203242221283744584,698.688576358368322872,1485.000000000000000000,1485.000000000000000000
1071.117980920178752058,698.558050785263503712,1485.000000000000000000,1485.000000000000000000
1071.038243768764232300,698.496319458015705095,1485.000000000000000000,1485.000000000000000000
1070.998205391889996463,698.628304745149762311,1485.000000000000000000,1485.000000000000000000
1070.940931076178912917,698.521618056573402100,1485.000000000000000000,1485.000000000000000000
1071.124638030888036155,698.626121067109352225,1485.000000000000000000,1485.000000000000000000
1071.037211360527862780,698.409198996709960738,1485.000000000000000000,1485.000000000000000000
1070.966719045892205031,698.431808193759479764,1485.000000000000000000,1485.000000000000000000
1070.987058538945348118,698.399312177073625207,1485.000000000000000000,1485.000000000000000000
1071.102299059017923355,698.576179276100901916,1485.000000000000000000,1485.000000000000000000
1071.085729273853530685,698.633478765298946200,1485.000000000000000000,1485.000000000000000000
1071.167119756740930825,698.737256053782402887,1485.000000000000000000,1485.000000000000000000
1070.994236891951914004,698.438653211848077262,1485.000000000000000000,1485.000000000000000000
1071.096862484654593572,698.570143209392654171,1485.000000000000000000,1485.000000000000000000
1070.848256001288973494,698.309821952651191168,1485.000000000000000000,1485.000000000000000000
1071.011661925226462699,698.455399291092930980,1485.000000000000000000,1485.000000000000000000
1070.981043226273868640,698.461808115058943258,1485.000000000000000000,1485.000000000000000000
1071.007435618425915891,698.511066464121768149,1485.000000000000000000,1485.000000000000000000
1071.214751327860994934,698.552732494574229349,1485.000000000000000000,1485.000000000000000000
1071.021662539510089118,698.342347648261807080,1485.000000000000000000,1485.000000000000000000
1070.969812308683685842,698.392346454631706365,1485.000000000000000000,1485.000000000000000000
1071.007863537382036156,698.470910942478894867,1485.000000000000000000,1485.000000000000000000
1071.146800249461875865,698.689305883898100547,1485.000000000000000000,1485.000000000000000000
1071.191508200020052755,698.495425872717078164,1485.000000000000000000,1485.000000000000000000
1071.225600804424402668,698.651461001356778979,1485.000000000000000000,1485.000000000000000000
1070.990442777643238514,698.544747146546683325,1485.000000000000000000,1485.000000000000000000
1070.963598984157670202,698.897619763982220320,1485.000000000000000000,1485.000000000000000000
1071.078221631312771933,698.909522372039987204,1485.000000000000000000,1485.000000000000000000
1071.240875030215192965,699.024619110079697748,1485.000000000000000000,1485.000000000000000000
1071.183673469387713340,699.149905799684347585,1485.000000000000000000,1485.000000000000000000
1071.067965655225179944,699.000204112874371276,1485.000000000000000000,1485.000000000000000000
1071.233767801110388973,699.058826538441849152,1485.000000000000000000,1485.000000000000000000
1071.061706756920102634,698.894952087611272873,1485.000000000000000000,1485.000000000000000000
1071.107487849637891486,698.889766761339160439,1485.000000000000000000,1485.000000000000000000
1071.067227568952603178,699.035510627267967720,1485.000000000000000000,1485.000000000000000000
1071.036309811503087985,698.972287133683039428,1485.000000000000000000,1485.000000000000000000
1071.128578623954808791,699.094279239538423099,1485.000000000000000000,1485.000000000000000000
1071.073646223942660072,698.958776987136161551,1485.000000000000000000,1485.000000000000000000
1070.989925193050112284,698.878098994827041679,1485.000000000000000000,1485.000000000000000000
1070.811365922349523316,698.931607043815915858,1485.000000000000000000,1485.000000000000000000
1070.952709518621759344,698.995551401222087406,1485.000000000000000000,1485.000000000000000000
1071.086471240052333087,699.079713150164138824,1485.000000000000000000,1485.000000000000000000
1071.042832115024339146,699.052211960845397698,1485.000000000000000000,1485.000000000000000000
1071.035648902568937046,698.915676815879123751,1485.000000000000000000,1485.000000000000000000
1071.046075877804014453,698.955663748899382881,1485.000000000000000000,1485.000000000000000000
1071.086221147061678494,699.178136813215246548,1485.000000000000000000,1485.000000000000000000
1071.032381643680992056,699.005648546406177957,1485.000000000000000000,1485.000000000000000000
1071.105042440371789780,699.205020559068429975,1485.000000000000000000,1485.000000000000000000
1071.098433868849042483,699.201667706816465397,1485.000000000000000000,1485.000000000000000000
1071.041256219657043403,699.072314335060468693,1485.000000000000000000,1485.000000000000000000
1070.867888022250554059,698.856267843239038484,1485.000000000000000000,1485.000000000000000000
1071.028334944417565566,699.091130579026525993,1485.000000000000000000,1485.000000000000000000
1071.043508050702257606,699.122554620684923066,1485.000000000000000000,1485.000000000000000000
1071.022560938728474866,699.019969915452065834,1485.000000000000000000,1485.000000000000000000
1071.066424682395791024,698.990351422259095671,1485.000000000000000000,1485.000000000000000000
1070.929490281474272706,698.883683248870966054,1485.000000000000000000,1485.000000000000000000
