649.230051649625806931,420.587119234116642019,409.853817504655467019,276.589671952675189459,411.502492323643195959,423.318117214279766358,340.961964187525381931,-1.000000000000000000,-1.000000000000000000
649.190488757521393381,420.719188496459423732,409.884366140137728962,276.511640107548032574,411.529978885303364677,423.360165247871805150,341.099009428332692551,-1.000000000000000000,-1.000000000000000000
649.184119272676070977,420.567137501089916896,409.878957395922043361,276.606122798016031084,411.553507301891329462,423.339174698543843078,340.977459065375910541,-1.000000000000000000,-1.000000000000000000
649.286267264889602302,420.542815045935185481,409.986425156009431703,276.546854772661276911,411.503089742056374689,423.362217213456915488,340.697654941373571091,-1.000000000000000000,-1.000000000000000000
649.094649988564583509,420.450015192950445453,409.806889564336415788,276.519869208659656579,411.432910280970645545,423.168712424849672971,340.585627680732272893,-1.000000000000000000,-1.000000000000000000
649.082801427792674076,420.344311377245503536,409.675704154002005453,276.360142208176966960,411.267466506698667672,422.962944395705392253,340.551134055113379873,-1.000000000000000000,-1.000000000000000000
649.122152990460108413,420.343726897151555022,409.599448298243487443,276.199565131448935063,411.187113504887292947,422.994822979291939191,340.648498304922895841,-1.000000000000000000,-1.000000000000000000
649.249338134067556894,420.476681010127322224,409.746645587579564562,276.396655096244899141,411.349470740962658510,423.147874692362279347,340.933701129660107654,-1.000000000000000000,-1.000000000000000000
649.050185283218638688,420.585375391032357584,409.789034176544873844,276.560466835656939111,411.534411823447157985,423.336346894357973270,340.966882183908069237,-1.000000000000000000,-1.000000000000000000
649.350250858199160575,420.637577491654724327,409.954464213177345755,276.664873204889772751,411.686756130681374088,423.394689450098439920,340.800723335967973071,-1.000000000000000000,-1.000000000000000000
649.244615709459480968,420.597911227154042990,409.914591179686567557,276.633492370174735697,411.588230600438862439,423.323453393363365649,340.650309238961767733,-1.000000000000000000,-1.000000000000000000
649.312067964751122418,420.531171311973594129,409.804150453955912781,276.511832958831064389,411.392559843868241387,423.220150965428103973,340.659397938933125261,-1.000000000000000000,-1.000000000000000000
648.995399016341480092,420.288255455768137381,409.564080704745663297,276.225543478260874508,411.054178145087234952,422.868837403464851832,340.664540023894915066,-1.000000000000000000,-1.000000000000000000
648.939560342855202180,420.204022988505755620,409.414360599780593475,276.266566740296639182,411.078119392271787547,422.862287958552656164,340.622762362276262138,-1.000000000000000000,-1.000000000000000000
649.138894762811105466,420.490858677757557871,409.730023525594219791,276.374041484170561489,411.413060801657479715,423.217614632924096441,340.774394612408627836,-1.000000000000000000,-1.000000000000000000
649.274344223359889838,420.743792373796281936,409.984418746195956373,276.719655761397916649,411.715737861755542326,423.472728033823102578,340.836725917431181188,-1.000000000000000000,-1.000000000000000000
649.218247058202678090,420.853938920701011739,410.060377051844625385,276.715796804372985207,411.717967100808550640,423.464358877879533338,340.780604931192669937,-1.000000000000000000,-1.000000000000000000
649.299194983177471840,420.760434310532048130,409.869415389605137534,276.679089190040940593,411.569839555075418502,423.365443233537916967,340.842297762478438017,-1.000000000000000000,-1.000000000000000000
649.012546786862799308,420.280820432765267469,409.379979736575478455,276.302070597515239569,411.126395534290281830,422.854216313391020776,340.711577133007722296,-1.000000000000000000,-1.000000000000000000
649.000965267905712608,420.400008693006498106,409.611847169887766995,276.495922167151775284,411.346582318771424980,423.129951993320787551,340.926122507531204064,-1.000000000000000000,-1.000000000000000000
649.281229653873879215,420.604417931094076266,409.920069680764868281,276.505037799876845384,411.480875621890561433,423.292225425074150280,340.873567343813533626,-1.000000000000000000,-1.000000000000000000
649.226708894167359176,420.638921402869868871,409.949749555663288447,276.608478540828969017,411.539722321677231776,423.392078047146526387,340.756321839080442260,-1.000000000000000000,-1.000000000000000000
