# FPS: 240.0
Frame,Time(s),DisplacementX(px),DisplacementZ(px)
390,1.625,0.06253052,-2.6879883
391,1.6291667,-0.19064331,-1.5805969
392,1.6333333,-0.22238159,0.4260559
393,1.6375,-0.19454956,2.4099274
394,1.6416667,0.024505615,3.8580933
395,1.6458334,0.17904663,3.7687988
396,1.65,0.27423096,2.3969421
397,1.6541667,0.03640747,0.5213928
398,1.6583333,-0.12548828,-1.1867676
399,1.6625,0.121154785,-2.4075317
400,1.6666666,0.09442139,-3.011139
401,1.6708333,0.06845093,-2.9893951
402,1.675,0.025146484,-2.6725159
403,1.6791667,-0.24108887,0.4732666
404,1.6833333,-0.15802002,0.4606018
405,1.6875,-0.11224365,2.4979095
406,1.6916667,-0.07192993,3.5927582
407,1.6958333,-0.1873169,3.603119
408,1.7,0.03857422,2.3139954
409,1.7041667,0.15963745,0.42913818
410,1.7083334,-0.046173096,-1.210022
411,1.7125,-0.08911133,-2.3242188
412,1.7166667,0.08203125,-2.9532928
413,1.7208333,0.1416626,-2.9623108
414,1.725,-0.13534546,-2.5070953
415,1.7291666,-0.20083618,-1.3587341
416,1.7333333,-0.17251587,0.5935364
417,1.7375,-0.127594,2.5882568
418,1.7416667,0.32458496,3.5819397
419,1.7458333,0.2888794,3.6029968
420,1.75,0.33358765,0.29623413
421,1.7541667,0.2053833,0.28399658
422,1.7583333,0.17443848,-1.3280792
423,1.7625,0.1027832,-2.4647064
424,1.7666667,0.16543579,-2.9203796
425,1.7708334,0.29971313,-2.976471
426,1.775,0.14660645,-2.4512482
427,1.7791667,-0.11355591,-1.3527069
428,1.7833333,-0.3777771,0.6923828
429,1.7875,-0.14691162,2.6772003
430,1.7916666,-0.035339355,3.8325806
431,1.7958333,-0.08898926,3.5063171
432,1.8,0.479187,2.1858063
433,1.8041667,0.601532,2.1865082
434,1.8083333,0.16900635,-1.4031372
435,1.8125,0.2657776,-1.3631439
436,1.8166667,0.18740845,-2.9317932
437,1.8208333,0.5749817,-2.859192
438,1.825,-0.034484863,-2.4110718
439,1.8291667,-0.06341553,-1.1582031
440,1.8333334,-0.26226807,0.7822418
441,1.8375,-0.1413269,2.7994232
442,1.8416667,0.26119995,3.848587
443,1.8458333,0.2521057,3.6097412
444,1.85,0.41107178,2.140915
445,1.8541666,0.4581604,0.19670105
446,1.8583333,0.2772522,-1.4867401
447,1.8625,0.20404053,-1.5221558
448,1.8666667,0.2744751,-3.000412
449,1.8708333,0.28067017,-2.986084
450,1.875,0.061065674,-2.9597778
451,1.8791667,-0.09396362,-1.0655975
452,1.8833333,-0.41403198,0.8801422
453,1.8875,-0.3413086,2.884262
454,1.8916667,0.007293701,3.8300018
455,1.8958334,0.18777466,3.5589905
456,1.9,0.043273926,3.4769897
457,1.9041667,0.08532715,0.22149658
458,1.9083333,0.2038269,-1.4520569
459,1.9125,0.0418396,-2.5138092
460,1.9166666,0.07589722,-2.9186249
461,1.9208333,0.041381836,-2.8702087
462,1.925,-0.08972168,-2.4807281
463,1.9291667,-0.17648315,-1.0794983
464,1.9333333,-0.51934814,1.0221252
465,1.9375,-0.57055664,1.0263672
466,1.9416667,-0.19421387,3.9180603
467,1.9458333,-0.19195557,3.9299316
468,1.95,-0.10946655,2.083603
469,1.9541667,-0.104400635,0.09265137
470,1.9583334,-0.24475098,-1.526886
471,1.9625,0.16461182,-2.5461578
472,1.9666667,-0.16098022,-2.938263
473,1.9708333,-0.07513428,-2.782425
474,1.975,-0.012298584,-2.2842102
475,1.9791666,-0.44796753,-1.0137787
476,1.9833333,-0.2838745,1.0602875
477,1.9875,-0.0664978,3.0357513
478,1.9916667,0.005432129,3.9145813
479,1.9958333,-0.011779785,3.2894135
480,2.0,-0.016082764,1.8382263
481,2.0041666,0.24533081,1.7962189
482,2.0083334,0.103393555,-1.64357
483,2.0125,0.1427002,-1.6442566
484,2.0166667,9.1552734E-4,-2.9447632
485,2.0208333,-0.17260742,-2.880188
486,2.025,-0.116607666,-2.2297363
487,2.0291667,-0.38824463,-0.8759308
488,2.0333333,-0.03894043,1.1563568
489,2.0375,-0.11331177,3.1253052
490,2.0416667,0.18655396,3.8684845
491,2.0458333,0.029052734,3.2966003
492,2.05,0.2230835,1.7177429
493,2.0541666,0.14581299,-0.10777283
494,2.0583334,0.36816406,-1.6443634
495,2.0625,-0.041168213,-2.7555237
496,2.0666666,-0.027160645,-2.758377
497,2.0708334,0.11730957,-2.8628235
498,2.075,-0.14093018,-2.251709
499,2.0791667,-0.21118164,-0.9960785
500,2.0833333,-0.13278198,1.0301056
501,2.0875,-0.31253052,3.0655975
502,2.0916667,0.20089722,3.7690887
503,2.0958333,-0.08190918,3.1341553
504,2.1,0.3587036,1.5569916
505,2.1041667,0.2673645,-0.18946838
506,2.1083333,0.3312378,-1.8593445
507,2.1125,0.044067383,-2.8246613
508,2.1166666,0.10043335,-3.05513
509,2.1208334,0.13656616,-3.0792084
510,2.125,-0.23440552,-2.3029633
511,2.1291666,-0.2116394,-2.308426
512,2.1333334,-0.34371948,1.2485352
513,2.1375,-0.48519897,1.2312927
514,2.1416667,0.18972778,3.8580933
515,2.1458333,0.017822266,3.1368256
516,2.15,0.11291504,1.5505524
517,2.1541667,0.020629883,-0.34210205
518,2.1583333,0.34902954,-1.8934174
519,2.1625,0.04949951,-2.7176971
520,2.1666667,0.013122559,-2.9384003
521,2.1708333,0.18405151,-2.7868652
522,2.175,0.018798828,-2.1504822
523,2.1791666,-0.30715942,-0.766449
524,2.1833334,-0.0262146,1.378479
525,2.1875,-0.105651855,3.3594055
526,2.1916666,0.32400513,3.9174194
527,2.1958334,0.3201599,3.929123
528,2.2,0.108428955,1.537735
529,2.2041667,0.33828735,-0.2851715
530,2.2083333,0.39834595,-1.863617
531,2.2125,0.20501709,-2.7085571
532,2.2166667,-0.07485962,-2.9109497
533,2.2208333,-0.13348389,-2.7221832
534,2.225,0.26235962,-2.0549622
535,2.2291667,-0.22723389,-0.57992554
536,2.2333333,-0.1281128,1.4342346
537,2.2375,-0.0014648438,3.3376312
538,2.2416666,0.34002686,3.9021606
539,2.2458334,0.10128784,3.0634308
540,2.25,0.32315063,3.1447601
541,2.2541666,0.26358032,-0.4981079
542,2.2583334,0.19421387,-0.5246887
543,2.2625,0.2802124,-2.8106537
544,2.2666667,0.23651123,-2.747406
545,2.2708333,0.3025818,-2.7760468
546,2.275,0.106048584,-2.0125122
547,2.2791667,0.07699585,-0.4613495
548,2.2833333,0.028778076,1.4376068
549,2.2875,-0.06402588,3.3350525
550,2.2916667,0.073272705,3.8950195
551,2.2958333,0.004760742,2.9404297
552,2.3,-0.028442383,1.154541
553,2.3041666,0.07614136,-0.6476288
554,2.3083334,0.2064209,-1.8469543
555,2.3125,0.12838745,-2.78685
556,2.3166666,0.26412964,-2.954132
557,2.3208334,0.34329224,-3.0318146
558,2.325,0.07400513,-1.8770599
559,2.3291667,0.062286377,-0.3118744
560,2.3333333,-0.06933594,1.664505
561,2.3375,0.22589111,3.477005
562,2.3416667,0.30633545,3.890564
563,2.3458333,-0.21054077,3.0200043
564,2.35,0.038238525,1.2206421
565,2.3541667,0.27774048,-0.5287323
566,2.3583333,0.33944702,-1.9514618
567,2.3625,0.2184143,-2.8423004
568,2.3666666,0.021972656,-2.9906769
569,2.3708334,0.051330566,-2.7401123
570,2.375,-0.09649658,-1.792572
571,2.3791666,-0.16360474,-1.7889099
572,2.3833334,0.08074951,1.8034058
573,2.3875,0.014953613,1.7845917
574,2.3916667,0.27557373,3.8907623
575,2.3958333,-0.09887695,3.0234985
576,2.4,0.14379883,1.1025085
577,2.4041667,0.51626587,-0.56947327
578,2.4083333,0.21307373,-1.8663025
579,2.4125,-0.015655518,-2.7458649
580,2.4166667,-0.090270996,-2.9424286
581,2.4208333,-0.11187744,-2.7564697
582,2.425,0.14538574,-1.8807678
583,2.4291666,-0.14505005,-0.08155823
584,2.4333334,-0.21658325,1.8699493
585,2.4375,-0.03161621,3.4613495
586,2.4416666,0.010040283,3.4596863
587,2.4458334,-0.0262146,2.9141083
588,2.45,0.05441284,2.907135
589,2.4541667,0.16403198,-0.7196045
590,2.4583333,-0.06488037,-2.0060883
591,2.4625,0.23327637,-2.768631
592,2.4666667,0.14978027,-2.9883423
593,2.4708333,-0.0435791,-2.8259888
594,2.475,0.27426147,-1.7473145
595,2.4791667,-0.0736084,-0.024658203
596,2.4833333,0.07800293,1.9372864
597,2.4875,-0.08969116,3.5949097
598,2.4916666,-0.058135986,3.8930664
599,2.4958334,0.2250061,2.8795776
600,2.5,0.25564575,1.0346527
601,2.5041666,0.20135498,1.0406189
602,2.5083334,0.31900024,-2.083786
603,2.5125,0.28408813,-2.0863953
604,2.5166667,0.3380127,-2.9384766
605,2.5208333,0.34597778,-2.698639
606,2.525,0.21469116,-2.6208954
607,2.5291667,-0.14013672,0.08451843
608,2.5333333,-0.11383057,2.104782
609,2.5375,0.19158936,3.6710358
610,2.5416667,-0.0345459,3.9078522
611,2.5458333,-0.10733032,2.7619476
612,2.55,-0.17111206,0.8435669
613,2.5541666,0.15536499,-0.9824066
614,2.5583334,0.37026978,-2.1653595
615,2.5625,0.014282227,-2.738144
616,2.5666666,0.32809448,-2.9444275
617,2.5708334,0.15655518,-2.7765808
618,2.575,0.011962891,-2.7196655
619,2.5791667,-0.1534729,0.17547607
620,2.5833333,-0.27261353,2.1821442
621,2.5875,-0.30493164,3.7006226
622,2.5916667,-0.08340454,3.7966156
623,2.5958333,-0.19952393,2.7723541
624,2.6,0.0977478,0.8173065
625,2.6041667,-0.045837402,-1.0692596
626,2.6083333,0.05911255,-2.1736908
627,2.6125,0.1635437,-2.7695312
628,2.6166666,0.09692383,-2.93219
629,2.6208334,-0.023254395,-2.645691
630,2.625,0.013946533,-1.600769
631,2.6291666,-0.027404785,-1.6247101
632,2.6333334,-0.17376709,2.26622
633,2.6375,-0.091796875,2.2680664
634,2.6416667,-0.0024414062,3.7531433
635,2.6458333,0.07208252,2.594925
636,2.65,0.077545166,2.5836334
637,2.6541667,0.3164673,-1.0749207
638,2.6583333,0.19934082,-2.245758
639,2.6625,-0.07940674,-2.8398743
640,2.6666667,-0.040283203,-2.9971619
641,2.6708333,-0.041809082,-2.6746979
642,2.675,-0.35836792,-1.6049194
643,2.6791666,-0.10952759,0.2756195
644,2.6833334,-0.34292603,2.38562
645,2.6875,-0.1772461,3.7419739
646,2.6916666,-0.12591553,3.7357788
647,2.6958334,-0.15234375,2.516159
648,2.7,-0.082458496,0.592453
649,2.7041667,0.039001465,0.58322144
650,2.7083333,0.018035889,-2.2653809
651,2.7125,0.06375122,-2.276886
652,2.7166667,-0.028839111,-2.9792633
653,2.7208333,-0.25982666,-2.5829163
654,2.725,-0.5152588,-1.5243988
655,2.7291667,-0.1689148,0.3471527
656,2.7333333,-0.11291504,2.4432678
657,2.7375,-0.04776001,3.7388153
658,2.7416666,0.055480957,3.681366
659,2.7458334,-0.010437012,2.4578094
660,2.75,0.05621338,0.5865631
661,2.7541666,0.018066406,-1.250824
662,2.7583334,0.3032837,-2.4709167
663,2.7625,0.17071533,-2.8838959
664,2.7666667,0.19110107,-2.9184723
665,2.7708333,-0.011077881,-2.5340424
666,2.775,-0.4019165,-1.4367218
667,2.7791667,-0.47314453,-1.3682251
668,2.7833333,-0.45639038,2.5744324
669,2.7875,-0.37625122,3.6902466
670,2.7916667,-0.24685669,3.5867004
671,2.7958333,0.10507202,2.4168549
672,2.8,-0.106414795,0.5516815
673,2.8041666,0.15332031,-1.2682648
674,2.8083334,0.17715454,-2.448639
675,2.8125,-0.38912964,-2.9081573
676,2.8166666,-0.49371338,-2.982193
677,2.8208334,-0.26797485,-2.6929016
678,2.825,-0.28479004,-1.3700256
679,2.8291667,-0.3274231,0.6332855
680,2.8333333,-0.37298584,0.6109619
681,2.8375,-0.34103394,3.8300018
