# FPS: 240.0
Frame,Time(s),DisplacementX(px),DisplacementZ(px)
123,0.5125,0.108795166,-1.185791
124,0.51666665,0.12789917,-2.2999725
125,0.5208333,0.21588135,-2.8846436
126,0.525,-0.15032959,-3.03714
127,0.52916664,-0.15881348,-2.6487427
128,0.53333336,-0.70703125,0.38056946
129,0.5375,-0.68341064,0.3872528
130,0.5416667,-0.46673584,2.3866272
131,0.54583335,-0.0831604,3.8404694
132,0.55,0.12722778,3.8329315
133,0.5541667,-0.0987854,2.447586
134,0.55833334,-0.083465576,-1.165268
135,0.5625,0.0146484375,-1.1763611
136,0.56666666,0.063812256,-2.3324738
137,0.5708333,-0.3475952,-2.875534
138,0.575,-0.36380005,-2.973938
139,0.57916665,-0.30596924,-2.6371765
140,0.5833333,-0.52664185,-1.3867035
141,0.5875,-0.3940735,0.47909546
142,0.59166664,-0.07324219,3.7965088
143,0.59583336,0.019439697,3.7876587
144,0.6,0.134552,3.7268677
145,0.6041667,-0.09805298,0.46606445
146,0.60833335,-0.1003418,0.46492004
147,0.6125,-0.025726318,-1.2238922
148,0.6166667,0.0024719238,-2.32016
149,0.62083334,-0.064086914,-3.0072327
150,0.625,0.042175293,-3.0361633
151,0.62916666,-0.12799072,-2.629425
152,0.6333333,-0.042633057,-1.3404999
153,0.6375,-0.28103638,0.47407532
154,0.64166665,-0.21066284,2.4866943
155,0.6458333,-0.08502197,3.839035
156,0.65,-0.028900146,3.6883392
157,0.65416664,0.22421265,0.30325317
158,0.65833336,0.17126465,0.31178284
159,0.6625,0.18664551,-2.4121552
160,0.6666667,0.15628052,-2.4253082
161,0.67083335,0.051971436,-2.9062042
162,0.675,-0.28948975,-3.0448608
163,0.6791667,0.01928711,-2.5432892
164,0.68333334,-0.33050537,-1.2653046
165,0.6875,-0.2791748,0.7224579
166,0.69166666,-0.40863037,2.7283783
167,0.6958333,-0.044799805,3.9414368
168,0.7,0.3487854,3.730713
169,0.70416665,0.09188843,2.2285156
170,0.7083333,-0.029418945,0.30291748
171,0.7125,0.010955811,-1.3514404
172,0.71666664,0.16299438,-2.926529
173,0.72083336,0.15472412,-2.919403
174,0.725,0.07543945,-2.5418549
175,0.7291667,-0.038085938,-2.5475006
176,0.73333335,-0.3988037,0.76164246
177,0.7375,-0.4492798,0.76200867
178,0.7416667,-0.20431519,2.6781769
179,0.74583334,-0.12460327,3.7042542
180,0.75,-0.12915039,3.5564575
181,0.75416666,0.24679565,2.11409
182,0.7583333,0.21783447,0.17076111
183,0.7625,0.45510864,-1.530838
184,0.76666665,0.15652466,-2.4724274
185,0.7708333,0.19296265,-2.8560333
186,0.775,-0.10964966,-2.8718872
187,0.77916664,-0.072906494,-2.456421
188,0.78333336,-0.3381958,-1.1399841
189,0.7875,-0.3279419,-1.0350037
190,0.7916667,-0.14645386,2.9195862
191,0.79583335,-0.08770752,3.781311
192,0.8,-0.076660156,3.5718384
193,0.8041667,-0.16152954,2.1230469
194,0.80833334,0.16000366,0.18887329
195,0.8125,0.19186401,-1.5760803
196,0.81666666,0.3034973,-2.5426025
197,0.8208333,-0.006500244,-2.906845
198,0.825,-0.2034607,-2.9803467
199,0.82916665,-0.05392456,-2.4548187
200,0.8333333,-0.29406738,-1.1091919
201,0.8375,-0.40637207,0.9587097
202,0.84166664,-0.47055054,2.8189545
203,0.84583336,-0.27175903,3.7985992
204,0.85,-0.18487549,1.9867554
205,0.8541667,-0.15420532,1.9898529
206,0.85833335,0.32922363,-1.6170197
207,0.8625,0.32546997,-1.6556854
208,0.8666667,0.25289917,-2.6188354
209,0.87083334,0.08834839,-2.9438477
210,0.875,-0.16705322,-2.9736328
211,0.87916666,-0.16455078,-2.4211578
212,0.8833333,-0.36083984,-1.0561676
213,0.8875,-0.32229614,1.0042877
214,0.89166665,-0.21722412,2.9950104
215,0.8958333,-0.17388916,3.788086
216,0.9,-0.074035645,3.302826
217,0.90416664,0.15011597,1.8457794
218,0.90833336,0.101501465,0.012908936
219,0.9125,0.254364,-1.707489
220,0.9166667,0.053588867,-3.0436554
221,0.92083335,0.22454834,-3.0161438
222,0.925,0.18243408,-3.0048065
223,0.9291667,0.21331787,-2.4469757
224,0.93333334,-0.37930298,-1.0218658
225,0.9375,-0.07827759,1.0448914
226,0.94166666,-0.22009277,3.831665
227,0.9458333,0.011108398,3.8120575
228,0.95,-0.0043945312,3.3122253
229,0.95416665,-0.016021729,1.7595978
230,0.9583333,0.07305908,-0.07885742
231,0.9625,0.13851929,-1.7872314
232,0.96666664,-0.07531738,-2.7771301
233,0.97083336,-0.019073486,-3.0493622
234,0.975,-0.15042114,-3.0018768
235,0.9791667,-0.2211914,-0.983078
236,0.98333335,-0.4486084,-0.94866943
237,0.9875,-0.27127075,1.095932
238,0.9916667,-0.2590332,3.0947113
239,0.99583334,-0.10586548,3.8261871
240,1.0,0.0072021484,3.2174683
241,1.0041667,0.13674927,1.5875549
242,1.0083333,-0.10974121,-0.11663818
243,1.0125,0.03857422,-1.7371063
244,1.0166667,0.23919678,-2.7369843
245,1.0208334,0.25997925,-2.8750305
246,1.025,0.08944702,-2.900528
247,1.0291667,0.08935547,-2.2454834
248,1.0333333,0.08255005,-0.8703613
249,1.0375,0.071502686,3.2059784
250,1.0416666,0.071502686,3.2059784
251,1.0458333,0.29556274,3.7726593
252,1.05,-0.027282715,1.5305634
253,1.0541667,0.09539795,1.5071259
254,1.0583333,0.27993774,-0.22602844
255,1.0625,0.48529053,-1.8414307
256,1.0666667,-0.0075683594,-2.8302917
257,1.0708333,-0.037872314,-3.0652466
258,1.075,0.41314697,-2.778534
259,1.0791667,0.1126709,-2.1267395
260,1.0833334,-0.26290894,-0.6517029
261,1.0875,-0.3803711,1.3601685
262,1.0916667,-0.2778015,3.2976227
263,1.0958333,0.27868652,3.880478
264,1.1,-0.05255127,3.2467499
265,1.1041666,0.3103943,-0.2440033
266,1.1083333,0.28582764,-0.24241638
267,1.1125,0.31570435,-0.2578888
268,1.1166667,0.30770874,-2.8097534
269,1.1208333,0.047180176,-3.0716858
270,1.125,0.10934448,-2.8785248
271,1.1291667,-0.102508545,-2.0291748
272,1.1333333,-0.17050171,-0.5788727
273,1.1375,-0.053222656,1.4346771
274,1.1416667,-7.9345703E-4,3.4125977
275,1.1458334,0.26864624,3.9234314
276,1.15,0.16748047,3.2375793
277,1.1541667,0.23724365,1.4411469
278,1.1583333,0.29000854,-0.3499756
279,1.1625,0.15878296,-1.9249268
280,1.1666666,0.109191895,-2.652954
281,1.1708333,-0.0032043457,-2.67807
282,1.175,0.055633545,-2.7716064
283,1.1791667,-0.06121826,-2.093399
284,1.1833333,-0.11248779,-2.0943298
285,1.1875,-0.11828613,1.4809113
286,1.1916667,-0.046081543,3.3663635
287,1.1958333,-0.10614014,3.8607788
288,1.2,0.1602478,3.1792145
289,1.2041667,0.022064209,1.2630768
290,1.2083334,0.039215088,-0.47428894
291,1.2125,0.06323242,-1.9829712
292,1.2166667,-0.10614014,-2.766159
293,1.2208333,-0.1867981,-2.921173
294,1.225,-0.18804932,-2.8418274
295,1.2291666,0.054229736,-2.049652
296,1.2333333,0.03390503,-2.0499268
297,1.2375,-0.038970947,1.7685089
298,1.2416667,-0.2107544,3.3652802
299,1.2458333,-0.2612915,3.0028992
300,1.25,-0.16732788,3.009903
301,1.2541667,-0.17263794,1.2713776
302,1.2583333,0.042388916,-0.48947144
303,1.2625,0.27090454,-1.9539795
304,1.2666667,0.10266113,-2.6974792
305,1.2708334,-0.11312866,-3.0377502
306,1.275,-0.174469,-2.6953888
307,1.2791667,-0.10684204,-1.9598236
308,1.2833333,-0.11367798,-0.24996948
309,1.2875,-0.06088257,1.7762909
310,1.2916666,0.1126709,3.6079102
311,1.2958333,0.032196045,3.8751373
312,1.3,-0.014251709,1.2463226
313,1.3041667,-0.029663086,1.2540741
314,1.3083333,0.05987549,-0.59906006
315,1.3125,0.0026855469,-1.9931335
316,1.3166667,0.04598999,-2.8296204
317,1.3208333,0.017456055,-3.016861
318,1.325,0.18792725,-2.8630219
319,1.3291667,-0.002319336,-1.9704285
320,1.3333334,-0.20986938,-0.2590332
321,1.3375,-0.15579224,1.8281403
322,1.3416667,-0.3471985,3.5580444
323,1.3458333,-0.077819824,3.8036957
324,1.35,-0.006591797,1.0982208
325,1.3541666,0.06921387,1.0996094
326,1.3583333,-0.14645386,-2.026245
327,1.3625,0.065582275,-2.0295258
328,1.3666667,-0.13464355,-2.7445831
329,1.3708333,-0.31396484,-2.6719513
330,1.375,-0.31396484,-2.6719513
331,1.3791667,-0.2001648,-1.8792725
332,1.3833333,-0.29641724,-0.09815979
333,1.3875,-0.15557861,1.9187317
334,1.3916667,-0.15795898,3.6998901
335,1.3958334,0.17214966,3.8839722
336,1.4,-0.047302246,2.89682
337,1.4041667,0.19906616,1.0835266
338,1.4083333,0.11160278,-0.7842407
339,1.4125,-0.04852295,-2.041397
340,1.4166666,-0.029724121,-2.7962952
341,1.4208333,-0.34222412,-2.935501
342,1.425,-0.058288574,-1.7192688
343,1.4291667,-0.24539185,-1.6835022
344,1.4333333,-0.05117798,-0.0013427734
345,1.4375,0.20669556,3.6572113
346,1.4416667,0.0776062,3.663559
347,1.4458333,0.07006836,3.7642975
348,1.45,0.13809204,2.8574066
349,1.4541667,0.15646362,0.93955994
350,1.4583334,0.29589844,-0.79241943
351,1.4625,0.16067505,-2.1743164
352,1.4666667,0.25860596,-2.759964
353,1.4708333,0.25598145,-2.8838043
354,1.475,-0.04147339,-2.6040344
355,1.4791666,-0.23040771,-1.7063751
356,1.4833333,-0.29626465,0.09182739
357,1.4875,-0.01675415,0.099868774
358,1.4916667,-0.14083862,3.7729034
359,1.4958333,-0.18969727,3.7978516
360,1.5,-0.01864624,2.609192
361,1.5041667,-0.063079834,0.8147125
362,1.5083333,0.14700317,-0.8888092
363,1.5125,0.18838501,-2.2632446
364,1.5166667,0.17025757,-2.8042297
365,1.5208334,-0.16687012,-2.8496552
366,1.525,0.006134033,-2.6576538
367,1.5291667,-0.042053223,-1.6868134
368,1.5333333,-0.18377686,0.19265747
369,1.5375,-0.30163574,2.1960297
370,1.5416666,0.06277466,3.7090912
371,1.5458333,0.0029907227,3.7077332
372,1.55,0.06259155,3.6996002
373,1.5541667,-0.25457764,0.7107544
374,1.5583333,-0.16464233,0.71665955
375,1.5625,-0.11087036,-2.258133
376,1.5666667,-0.034088135,-2.2719116
377,1.5708333,-0.08755493,-2.9283752
378,1.575,-0.33325195,-2.6631622
379,1.5791667,-0.036743164,-1.537735
380,1.5833334,0.15463257,0.2350769
381,1.5875,-0.3326416,2.2868805
382,1.5916667,-0.1569519,3.773117
383,1.5958333,-0.021057129,3.6819
384,1.6,0.06677246,2.481186
385,1.6041666,0.076934814,0.63856506
386,1.6083333,0.25888062,-1.006485
387,1.6125,-0.051879883,-2.324997
388,1.6166667,0.10360718,-2.9477081
389,1.6208333,0.1298523,-2.9149323
390,1.625,-0.07824707,-2.6788177
391,1.6291667,-0.18530273,-1.5500793
392,1.6333333,-0.28009033,0.43511963
393,1.6375,-0.31149292,2.4405518
394,1.6416667,-0.05090332,3.8623047
395,1.6458334,0.22903442,3.7611542
396,1.65,0.17843628,2.3890991
397,1.6541667,0.09185791,0.55488586
398,1.6583333,-0.0725708,-1.2056732
399,1.6625,0.033691406,-2.4222717
400,1.6666666,0.04309082,-2.9989166
401,1.6708333,-0.052490234,-2.9999237
402,1.675,-0.12384033,-2.6807098
403,1.6791667,-0.31051636,0.4781952
404,1.6833333,-0.21969604,0.46969604
405,1.6875,-0.15570068,2.5176392
406,1.6916667,0.011413574,3.5833588
407,1.6958333,-0.17660522,3.6066742
408,1.7,0.04623413,2.3095245
409,1.7041667,0.15356445,0.44267273
410,1.7083334,0.048339844,-1.2227783
411,1.7125,-0.08291626,-2.3326874
412,1.7166667,0.09365845,-2.9744873
413,1.7208333,0.07345581,-2.9790497
414,1.725,-0.063079834,-2.5555115
415,1.7291666,-0.20339966,-1.3433533
416,1.7333333,-0.18988037,0.61906433
417,1.7375,-0.06085205,2.6019745
418,1.7416667,0.15997314,3.5706787
419,1.7458333,0.06930542,3.5722046
420,1.75,0.48358154,0.2906494
421,1.7541667,0.3614502,0.2952881
422,1.7583333,0.29992676,-1.3324127
423,1.7625,0.14801025,-2.4555206
424,1.7666667,0.127594,-2.9235077
425,1.7708334,0.30639648,-2.9957428
426,1.775,0.053649902,-2.477829
427,1.7791667,-0.113708496,-1.3444214
428,1.7833333,-0.23214722,0.66067505
429,1.7875,-0.04876709,2.6959686
430,1.7916666,-0.009887695,3.787918
431,1.7958333,-0.115448,3.562973
432,1.8,0.49954224,2.2082367
433,1.8041667,0.6662903,2.2152405
434,1.8083333,0.18664551,-1.3793182
435,1.8125,0.36138916,-1.3708191
436,1.8166667,0.21176147,-2.923355
437,1.8208333,0.589447,-2.8694916
438,1.825,0.085754395,-2.4000244
439,1.8291667,-0.11364746,-1.14711
440,1.8333334,-0.19680786,0.78341675
441,1.8375,-0.2810974,2.8101044
442,1.8416667,0.22296143,3.8300323
443,1.8458333,0.20758057,3.6100922
444,1.85,0.41244507,2.1556244
445,1.8541666,0.5206909,0.20993042
446,1.8583333,0.42034912,-1.4837341
447,1.8625,0.33746338,-1.50383
448,1.8666667,0.34069824,-3.0133972
449,1.8708333,0.32919312,-3.0019684
450,1.875,0.081085205,-2.9860382
451,1.8791667,-0.018707275,-1.0907135
452,1.8833333,-0.28579712,0.8915405
453,1.8875,-0.12841797,2.8903046
454,1.8916667,-0.16696167,3.770401
455,1.8958334,0.22653198,3.5036774
456,1.9,0.17544556,3.4184723
457,1.9041667,0.086639404,0.21577454
458,1.9083333,0.24557495,-1.4291534
459,1.9125,0.08605957,-2.5234222
460,1.9166666,0.107177734,-2.9203644
461,1.9208333,0.037384033,-2.8710175
462,1.925,-0.10369873,-2.4631348
463,1.9291667,-0.27642822,-1.0391846
464,1.9333333,-0.53302,1.0409241
465,1.9375,-0.5844116,1.0451813
466,1.9416667,-0.13476562,3.8838348
467,1.9458333,-0.23794556,3.950241
468,1.95,-0.054351807,2.086319
469,1.9541667,-0.015655518,0.09602356
470,1.9583334,-0.088256836,-1.5206604
471,1.9625,0.1340332,-2.5133514
472,1.9666667,-0.06851196,-2.9235382
473,1.9708333,-0.09088135,-2.7570038
474,1.975,-0.09851074,-2.2400818
475,1.9791666,-0.51724243,-0.9532623
476,1.9833333,-0.38015747,1.0978546
477,1.9875,-0.1763916,3.0726318
478,1.9916667,0.042297363,3.9934387
479,1.9958333,-0.0211792,3.2965393
480,2.0,0.06399536,1.8245697
481,2.0041666,0.2769165,1.7966919
482,2.0083334,0.28219604,-1.6129761
483,2.0125,0.28219604,-1.6129761
484,2.0166667,0.17764282,-2.960785
485,2.0208333,-0.18591309,-2.9111176
486,2.025,-0.15447998,-2.24617
487,2.0291667,-0.36801147,-0.8976288
488,2.0333333,-0.1144104,1.142334
489,2.0375,-0.23327637,3.1286469
490,2.0416667,0.1927185,3.8708038
491,2.0458333,0.06262207,3.2838593
492,2.05,0.07720947,1.6937561
493,2.0541666,0.011505127,-0.07875061
494,2.0583334,0.44424438,-1.6800079
495,2.0625,0.09503174,-2.769333
496,2.0666666,0.09503174,-2.769333
497,2.0708334,0.011749268,-2.8754578
498,2.075,-0.15487671,-2.238556
499,2.0791667,-0.19174194,-0.983551
500,2.0833333,-0.2564087,1.0311737
501,2.0875,-0.24291992,3.076294
502,2.0916667,0.23416138,3.7591705
503,2.0958333,-0.16543579,3.1394806
504,2.1,0.31826782,1.5713654
505,2.1041667,0.3451233,-0.18367004
506,2.1083333,0.38305664,-1.8500977
507,2.1125,0.08627319,-2.813568
508,2.1166666,0.0068969727,-3.060196
509,2.1208334,0.0041503906,-3.0960388
510,2.125,-0.27243042,-2.267624
511,2.1291666,-0.2565918,-2.272583
512,2.1333334,-0.42956543,1.2586975
513,2.1375,-0.43023682,1.2210999
514,2.1416667,0.28796387,3.8730774
515,2.1458333,-0.0708313,3.1397552
516,2.15,0.0385437,1.5197449
517,2.1541667,0.070251465,-0.35464478
518,2.1583333,0.36221313,-1.890976
519,2.1625,0.06954956,-2.726715
520,2.1666667,0.023101807,-2.9205475
521,2.1708333,0.034088135,-2.808014
522,2.175,0.04638672,-2.1725464
523,2.1791666,-0.25909424,-0.73295593
524,2.1833334,0.027893066,1.4186401
525,2.1875,-0.044158936,3.3444977
526,2.1916666,0.31048584,3.9042664
527,2.1958334,0.32455444,3.9299316
528,2.2,0.10949707,1.5327911
529,2.2041667,0.3027649,-0.29032898
530,2.2083333,0.40393066,-1.8136597
531,2.2125,0.12030029,-2.693985
532,2.2166667,-0.12463379,-2.8908691
533,2.2208333,-0.1463623,-2.7522583
534,2.225,0.10635376,-2.0329285
535,2.2291667,-0.3468933,-0.59046936
536,2.2333333,-0.1716919,1.4258728
537,2.2375,0.039093018,3.2852173
538,2.2416666,0.3487854,3.8980255
539,2.2458334,0.15209961,3.0509033
540,2.25,0.17831421,3.080841
541,2.2541666,0.24554443,-0.5126648
542,2.2583334,0.40478516,-0.51538086
543,2.2625,0.2199707,-2.7769012
544,2.2666667,0.092559814,-2.7736206
545,2.2708333,0.14855957,-2.7968445
546,2.275,0.12149048,-2.003891
547,2.2791667,0.044128418,-0.49575806
548,2.2833333,0.087005615,1.4559326
549,2.2875,0.008575439,3.309723
550,2.2916667,0.081207275,3.858078
551,2.2958333,-0.060546875,2.9667664
552,2.3,0.07791138,1.1612701
553,2.3041666,0.13241577,-0.6301575
554,2.3083334,0.44647217,-1.8357086
555,2.3125,0.15966797,-2.7611694
556,2.3166666,0.06359863,-2.9551544
557,2.3208334,0.19873047,-3.0502777
558,2.325,0.0289917,-1.8353577
559,2.3291667,0.021453857,-0.31045532
560,2.3333333,-0.09429932,1.64711
561,2.3375,0.20977783,3.4807281
562,2.3416667,0.37661743,3.9087372
563,2.3458333,-0.1878357,2.9885101
564,2.35,0.039611816,1.2212372
565,2.3541667,0.34439087,-0.5351105
566,2.3583333,0.45986938,-1.9305725
567,2.3625,0.23596191,-2.8650665
568,2.3666666,-0.08731079,-3.0275116
569,2.3708334,-0.09640503,-2.7929077
570,2.375,-0.18862915,-1.7910004
571,2.3791666,-0.23458862,-1.7866058
572,2.3833334,-0.07949829,1.8222351
573,2.3875,-0.0050964355,1.7668304
574,2.3916667,0.37768555,3.8691254
575,2.3958333,-0.12399292,3.015396
576,2.4,0.075805664,1.1113892
577,2.4041667,0.39941406,-0.5413513
578,2.4083333,0.284729,-1.8430328
579,2.4125,-0.108551025,-2.7193604
580,2.4166667,-0.18032837,-2.9908905
581,2.4208333,-0.21020508,-2.7479706
582,2.425,0.14215088,-1.909378
583,2.4291666,-0.03756714,-0.099731445
584,2.4333334,-0.14181519,1.8212738
585,2.4375,-0.09265137,3.466095
586,2.4416666,0.019836426,3.4645538
587,2.4458334,0.022216797,2.8726196
588,2.45,-0.052947998,2.913391
589,2.4541667,0.08383179,-0.7387543
590,2.4583333,0.14050293,-2.0197449
591,2.4625,0.22702026,-2.7778168
592,2.4666667,0.27737427,-3.013504
593,2.4708333,-0.056427002,-2.8659515
594,2.475,0.26956177,-1.7330322
595,2.4791667,0.05923462,-0.024612427
596,2.4833333,0.33428955,1.9518433
597,2.4875,0.054626465,3.585266
598,2.4916666,0.13369751,3.8911743
599,2.4958334,0.120147705,2.8869019
600,2.5,0.12841797,1.0227051
601,2.5041666,0.070739746,1.0151367
602,2.5083334,0.5006714,-2.1025238
603,2.5125,0.42596436,-2.10289
604,2.5166667,0.30419922,-2.9432373
605,2.5208333,0.2843628,-2.72406
606,2.525,0.22631836,-2.6270142
607,2.5291667,0.046813965,0.074661255
608,2.5333333,-0.16357422,2.092514
609,2.5375,0.12387085,3.6807404
610,2.5416667,0.14804077,3.8936157
611,2.5458333,-0.005584717,2.7554321
612,2.55,-0.12145996,0.85217285
613,2.5541666,0.2919922,-0.98526
614,2.5583334,0.4013672,-2.1617432
615,2.5625,0.30297852,-2.722412
616,2.5666666,0.24505615,-2.9589996
617,2.5708334,0.23791504,-2.7883453
618,2.575,-0.010803223,-2.7251282
619,2.5791667,-0.050476074,0.18714905
620,2.5833333,-0.21099854,2.1922913
621,2.5875,-0.24316406,3.6724548
622,2.5916667,-0.072784424,3.8308258
623,2.5958333,-0.12789917,2.769699
624,2.6,-0.104278564,0.8097534
625,2.6041667,-0.13644409,-1.0799255
626,2.6083333,0.06765747,-2.154068
627,2.6125,0.26852417,-2.766739
628,2.6166666,-0.017547607,-2.9489746
629,2.6208334,0.08810425,-2.6242523
630,2.625,-0.03503418,-1.596756
631,2.6291666,-0.086883545,-1.6426086
632,2.6333334,-0.17172241,2.2424774
633,2.6375,-0.08746338,2.2449799
634,2.6416667,0.020050049,3.7991028
635,2.6458333,0.18746948,2.5917358
636,2.65,0.18823242,2.558792
637,2.6541667,0.364563,-1.0874329
638,2.6583333,0.2984314,-2.199463
639,2.6625,0.10626221,-2.8238373
640,2.6666667,0.108184814,-2.9866943
641,2.6708333,0.09265137,-2.689743
642,2.675,-0.33346558,-1.6111755
643,2.6791666,-0.21368408,0.28825378
644,2.6833334,-0.29592896,2.3678894
645,2.6875,-0.06085205,3.7441864
646,2.6916666,-0.1439209,3.7666779
647,2.6958334,-0.11691284,2.5285034
648,2.7,-0.07595825,0.6227417
649,2.7041667,0.013214111,0.6244354
650,2.7083333,-0.12420654,-2.2262115
651,2.7125,-0.037719727,-2.2568207
652,2.7166667,-0.106781006,-2.9758453
653,2.7208333,-0.12121582,-2.592453
654,2.725,-0.46777344,-1.5042114
655,2.7291667,-0.25750732,0.3630829
656,2.7333333,-0.10461426,2.4432373
657,2.7375,0.077819824,3.7440338
658,2.7416666,0.23373413,3.6650085
659,2.7458334,0.0798645,2.475235
660,2.75,0.12628174,0.5912018
661,2.7541666,0.13943481,-1.2445526
662,2.7583334,0.34579468,-2.4589996
663,2.7625,0.084106445,-2.8683472
664,2.7666667,0.11550903,-2.9002838
665,2.7708333,-0.036865234,-2.5615387
666,2.775,-0.271698,-1.42659
667,2.7791667,-0.44628906,-1.360611
668,2.7833333,-0.3866577,2.5817719
669,2.7875,-0.5491638,3.686203
670,2.7916667,-0.34518433,3.6073914
671,2.7958333,0.08831787,2.429428
672,2.8,-0.13842773,0.56547546
673,2.8041666,0.17941284,-1.2569275
674,2.8083334,0.07778931,-2.4822235
675,2.8125,-0.33874512,-2.9042816
676,2.8166666,-0.4784851,-2.9785461
677,2.8208334,-0.29562378,-2.7117462
678,2.825,-0.3734436,-1.3600311
679,2.8291667,-0.40621948,0.65115356
680,2.8333333,-0.4498291,0.62783813
681,2.8375,-0.271698,3.758316
682,2.8416667,-0.42227173,3.7707977
