# FPS: 240.0
Frame,Time(s),DisplacementX(px),DisplacementZ(px)
223,0.9291667,-0.48239136,2.5567474
224,0.93333334,-0.10595703,3.0764465
225,0.9375,-0.26116943,2.498886
226,0.94166666,-0.08380127,1.2387695
227,0.9458333,-0.052825928,-0.30101013
228,0.95,0.0881958,-1.5115204
229,0.95416665,-0.09667969,-2.3302307
230,0.9583333,-0.1567688,-2.3220673
231,0.9625,-0.2664795,-2.325882
232,0.96666664,-0.048797607,-1.6295319
233,0.97083336,-0.2850952,1.18927
234,0.975,-0.27920532,1.1772919
235,0.9791667,-0.51483154,2.704422
236,0.98333335,-0.2106018,3.1533966
237,0.9875,-0.03451538,2.590561
238,0.9916667,-0.271698,1.0961304
239,0.99583334,-0.13601685,-0.43504333
240,1.0,-0.11746216,-1.5690002
241,1.0041667,-0.20043945,-2.3167877
242,1.0083333,-0.07839966,-2.5647125
243,1.0125,-0.23291016,-2.3440704
244,1.0166667,-0.1522522,-1.6319733
245,1.0208334,-0.28659058,1.3938751
246,1.025,-0.3265381,1.3787079
247,1.0291667,-0.29260254,3.304596
248,1.0333333,-0.32089233,3.2738495
249,1.0375,0.04711914,2.4112396
250,1.0416666,0.2059021,0.9424591
251,1.0458333,0.36514282,-0.43592834
252,1.05,0.23895264,-1.60849
253,1.0541667,0.2989502,-2.4411316
254,1.0583333,0.06506348,-2.4810944
255,1.0625,0.20492554,-2.2651215
256,1.0666667,0.101745605,-1.5630035
257,1.0708333,-0.23516846,-0.31987
258,1.075,-0.043548584,1.4654999
259,1.0791667,-0.2142334,2.7827759
260,1.0833334,-0.23464966,2.7899017
261,1.0875,0.31765747,0.97984314
262,1.0916667,0.4111023,0.97358704
263,1.0958333,-0.18756104,-0.45433044
264,1.1,-0.19647217,-0.43891907
265,1.1041666,-0.11273193,-2.351303
266,1.1083333,-0.036865234,-2.4496002
267,1.1125,-0.21484375,-2.208847
268,1.1166667,-0.16506958,-1.4684296
269,1.1208333,-0.18432617,-0.15255737
270,1.125,-0.44454956,1.5632477
271,1.1291667,-0.39849854,2.9795685
272,1.1333333,-0.31918335,3.302597
273,1.1375,-0.1298523,2.3065796
274,1.1416667,0.02407837,0.86631775
275,1.1458334,-0.012268066,-0.58039856
276,1.15,0.023468018,-0.57876587
277,1.1541667,0.051239014,-2.48938
278,1.1583333,0.07321167,-2.5070496
279,1.1625,-0.037231445,-2.5285645
280,1.1666666,-0.011474609,-1.3730927
281,1.1708333,-0.1725769,-0.10179138
282,1.175,-0.12854004,1.621048
283,1.1791667,-0.07409668,2.8898926
284,1.1833333,-0.25476074,3.1224518
285,1.1875,-0.3352356,2.3065033
286,1.1916667,-0.054107666,0.81173706
287,1.1958333,0.12524414,-0.63975525
288,1.2,0.018035889,-1.7108307
289,1.2041667,0.101867676,-2.4195557
290,1.2083334,0.2876892,-2.4033966
291,1.2125,0.09841919,-2.1776428
292,1.2166667,0.26113892,-2.1662903
293,1.2208333,0.19656372,-2.165451
294,1.225,-0.09365845,1.747467
295,1.2291666,-0.09176636,1.6894073
296,1.2333333,0.15289307,3.1789398
297,1.2375,0.14883423,2.0573883
298,1.2416667,0.24179077,0.5635071
299,1.2458333,0.17443848,-0.71188354
300,1.25,0.26617432,-1.8001251
301,1.2541667,0.11416626,-2.4302216
302,1.2583333,-0.2492981,-2.5039825
303,1.2625,-0.31201172,-2.2564545
304,1.2666667,-0.06524658,-1.4567719
305,1.2708334,-0.036102295,0.24232483
306,1.275,0.0871582,1.8914032
307,1.2791667,-0.16711426,2.993454
308,1.2833333,-0.08584595,2.1178894
309,1.2875,-0.16967773,2.1147156
310,1.2916666,0.060760498,0.443985
311,1.2958333,-0.17956543,-0.950058
312,1.3,0.20303345,-2.0566406
313,1.3041667,0.063201904,-2.4398193
314,1.3083333,0.03012085,-2.452057
315,1.3125,-0.06365967,-2.1623688
316,1.3166667,-0.1376648,-1.2032776
317,1.3208333,-0.2102356,0.2288971
318,1.325,-0.34783936,1.9000244
319,1.3291667,-0.2262268,2.8539886
320,1.3333334,-0.55148315,2.91185
321,1.3375,0.04815674,0.34002686
322,1.3416667,0.22561646,0.3401947
323,1.3458333,-0.08255005,-1.9688263
324,1.35,-0.14538574,-1.9726868
325,1.3541666,0.1600647,-2.3835907
326,1.3583333,-0.0074768066,-2.1476593
327,1.3625,0.16363525,-2.1008606
328,1.3666667,-0.011016846,-1.1114197
329,1.3708333,-0.064453125,0.37620544
330,1.375,0.0044555664,1.9371338
331,1.3791667,0.037322998,3.0132904
332,1.3833333,-0.050079346,3.0147705
