# FPS: 240.0
Frame,Time(s),DisplacementX(px),DisplacementZ(px)
428,1.7833333,0.029174805,1.2239685
429,1.7875,0.1703186,0.93725586
430,1.7916666,-0.3421631,0.40026855
431,1.7958333,-0.03994751,-0.26815796
432,1.8,-0.107543945,-0.70732117
433,1.8041667,-0.028717041,-1.2199402
434,1.8083333,-0.08920288,-1.1820221
435,1.8125,0.11920166,-0.8313446
436,1.8166667,0.4283142,-0.37156677
437,1.8208333,0.46395874,-0.34606934
438,1.825,-3.6621094E-4,0.66067505
439,1.8291667,0.046081543,1.107254
440,1.8333334,0.08731079,1.2361145
441,1.8375,0.006713867,1.0675659
442,1.8416667,-0.17773438,0.4716339
443,1.8458333,-0.029541016,-0.1665039
444,1.85,-0.11987305,-0.6954346
445,1.8541666,0.044769287,-1.1655273
446,1.8583333,0.22088623,-1.1229095
447,1.8625,0.28674316,-0.97328186
448,1.8666667,0.25305176,-0.33717346
449,1.8708333,0.092926025,0.16218567
450,1.875,0.20904541,0.17712402
451,1.8791667,0.21524048,1.0319977
452,1.8833333,0.1751709,1.0155487
453,1.8875,-0.1522522,0.9426727
454,1.8916667,-0.33883667,0.38204956
455,1.8958334,-0.31417847,-0.32891846
456,1.9,-0.30352783,-0.7733307
457,1.9041667,-0.036956787,-1.1535187
458,1.9083333,0.050720215,-1.1190643
459,1.9125,0.28292847,-0.9799042
460,1.9166666,0.16186523,-0.34606934
461,1.9208333,0.010559082,0.12251282
462,1.925,-0.07183838,0.6430054
463,1.9291667,0.18032837,1.0235748
464,1.9333333,0.16656494,1.1444397
465,1.9375,-0.011199951,1.0772247
466,1.9416667,-0.38772583,0.45440674
467,1.9458333,-0.30889893,0.41114807
468,1.95,0.09375,-0.7714081
469,1.9541667,0.1897583,-0.7878113
470,1.9583334,0.06088257,-1.1253662
471,1.9625,0.087890625,-0.8948364
472,1.9666667,0.30426025,-0.3846283
473,1.9708333,0.11154175,0.2185669
474,1.975,0.037078857,0.70765686
475,1.9791666,0.18545532,1.0429382
476,1.9833333,0.15908813,1.1433105
477,1.9875,0.013702393,0.99458313
478,1.9916667,-0.19812012,0.42474365
479,1.9958333,0.12719727,-0.3352356
480,2.0,-0.03289795,-0.74638367
481,2.0041666,-0.07519531,-0.8014374
482,2.0083334,0.1991272,-1.1217804
483,2.0125,0.26889038,-1.1216431
484,2.0166667,0.2043457,-0.35168457
485,2.0208333,-0.0051879883,0.26013184
486,2.025,0.1980896,0.8672638
487,2.0291667,0.21621704,1.0525513
488,2.0333333,0.10824585,1.1965485
489,2.0375,-0.044128418,1.1178741
490,2.0416667,0.032073975,0.48330688
491,2.0458333,0.10070801,-0.3592682
492,2.05,0.080718994,-0.86331177
493,2.0541666,0.09240723,-0.99124146
494,2.0583334,0.39535522,-1.1082001
495,2.0625,0.39752197,-0.9953613
496,2.0666666,0.34265137,-0.96481323
497,2.0708334,0.23196411,0.3024292
498,2.075,0.11669922,0.80630493
499,2.0791667,-0.15890503,0.7089691
500,2.0833333,0.082611084,1.0835724
501,2.0875,0.1251831,0.9806824
502,2.0916667,-0.054779053,0.45088196
503,2.0958333,-0.4407959,-0.35528564
504,2.1,-0.1746521,-0.8602295
505,2.1041667,0.009307861,-1.0861511
506,2.1083333,-0.006713867,-1.0815125
507,2.1125,0.18078613,-0.9774475
508,2.1166666,0.28915405,-0.5130615
509,2.1208334,0.16671753,0.27973938
510,2.125,0.038208008,0.85795593
511,2.1291666,0.120147705,0.8961487
512,2.1333334,0.059631348,1.0939026
513,2.1375,0.052368164,1.098587
514,2.1416667,-0.04837036,0.43572998
515,2.1458333,0.09811401,0.44325256
516,2.15,0.3196411,-0.92637634
517,2.1541667,0.14785767,-1.0207062
518,2.1583333,0.040252686,-1.0938416
519,2.1625,0.24316406,-0.8562317
520,2.1666667,0.112335205,-0.28459167
521,2.1708333,0.06652832,0.3761444
522,2.175,0.05303955,0.8542328
523,2.1791666,0.1538086,1.0252533
524,2.1833334,-0.026184082,1.0956573
525,2.1875,0.032226562,0.9654999
526,2.1916666,-0.24942017,0.4303894
527,2.1958334,-0.28527832,-0.33924866
528,2.2,-0.30490112,-0.34957886
529,2.2041667,0.22894287,-1.0837708
530,2.2083333,0.061584473,-1.0838776
531,2.2125,0.06323242,-0.90045166
532,2.2166667,0.2584839,-0.4605255
533,2.2208333,-0.2383728,0.3130951
534,2.225,0.057861328,0.8903961
535,2.2291667,0.01184082,1.0166321
536,2.2333333,-0.0113220215,1.1044464
537,2.2375,-0.10696411,0.9944916
538,2.2416666,-0.12576294,0.53752136
539,2.2458334,-0.3053894,-0.26560974
540,2.25,-0.060455322,-0.8588104
541,2.2541666,-0.09365845,-1.0436554
542,2.2583334,-0.05529785,-1.0773315
543,2.2625,0.28338623,-0.92759705
544,2.2666667,0.24594116,-0.87390137
545,2.2708333,0.12936401,0.4781494
546,2.275,-0.046813965,0.9116516
547,2.2791667,-0.15179443,1.0453491
548,2.2833333,0.0071411133,1.2056274
549,2.2875,-0.04598999,0.9820099
550,2.2916667,-0.269104,0.4759674
551,2.2958333,-0.057861328,-0.28819275
552,2.3,0.053894043,-0.8356476
553,2.3041666,-0.072631836,-0.97821045
554,2.3083334,0.032806396,-1.0713043
555,2.3125,0.11254883,-0.8287964
556,2.3166666,0.26620483,-0.40501404
557,2.3208334,0.26556396,-0.40582275
558,2.325,-0.0138549805,1.010315
559,2.3291667,0.037750244,0.9962616
560,2.3333333,-0.18014526,1.0779724
561,2.3375,-0.17944336,1.0929413
562,2.3416667,-0.009185791,0.46528625
563,2.3458333,0.06668091,-0.34953308
564,2.35,0.043395996,-0.90000916
565,2.3541667,0.0054016113,-1.0117798
566,2.3583333,-0.04055786,-1.0495453
567,2.3625,0.2932434,-0.7332916
568,2.3666666,-0.074523926,-0.36853027
569,2.3708334,-0.22769165,0.29606628
570,2.375,-0.041534424,0.9551544
571,2.3791666,-0.034973145,1.1681824
572,2.3833334,-0.08911133,1.1781158
573,2.3875,-0.09420776,1.0729675
574,2.3916667,-0.1312561,1.0360413
575,2.3958333,-0.3977661,-0.332016
576,2.4,-0.02420044,-0.88246155
577,2.4041667,0.029296875,-1.0112152
578,2.4083333,0.0748291,-1.0329132
579,2.4125,0.32839966,-0.81607056
580,2.4166667,0.28225708,-0.43933105
581,2.4208333,0.1352539,0.30477905
582,2.425,-0.010009766,1.0099182
583,2.4291666,0.11526489,1.0305939
584,2.4333334,-0.0843811,1.0835114
585,2.4375,-0.19754028,0.9304657
586,2.4416666,-0.2524414,0.3958435
587,2.4458334,-0.47991943,-0.3563385
588,2.45,-0.4182434,-0.33595276
589,2.4541667,-0.04949951,-1.0966339
590,2.4583333,-0.099609375,-1.0970001
591,2.4625,0.24758911,-0.7652893
592,2.4666667,0.46765137,-0.47958374
593,2.4708333,0.035339355,0.2199707
594,2.475,0.083740234,0.9430847
595,2.4791667,0.00579834,1.1086731
596,2.4833333,0.024230957,1.0996094
597,2.4875,0.09375,0.8983917
598,2.4916666,-0.43395996,0.38108826
599,2.4958334,-0.058441162,-0.38294983
600,2.5,0.17053223,-0.9173126
601,2.5041666,0.25357056,-1.085495
602,2.5083334,0.15115356,-1.0809631
603,2.5125,0.2277832,-0.7557678
604,2.5166667,0.01159668,-0.48008728
605,2.5208333,0.11453247,-0.48104858
606,2.525,0.11694336,0.9331665
607,2.5291667,0.08609009,1.1551514
608,2.5333333,-0.07299805,1.1253052
609,2.5375,-0.081970215,0.93621826
610,2.5416667,-0.016204834,0.39134216
611,2.5458333,-0.1321106,-0.3249359
612,2.55,-0.13705444,-0.95692444
613,2.5541666,0.015075684,-1.1356201
614,2.5583334,-0.14712524,-0.9903412
615,2.5625,0.022827148,-0.69654846
616,2.5666666,-0.2597046,-0.41104126
617,2.5708334,-0.21426392,0.3414154
618,2.575,-0.26028442,0.34959412
619,2.5791667,-0.06591797,1.2313232
620,2.5833333,-0.02532959,1.1776886
621,2.5875,0.11050415,1.1583099
622,2.5916667,-0.28601074,0.4031067
623,2.5958333,-0.26834106,0.40507507
624,2.6,0.025421143,-0.90974426
625,2.6041667,0.025390625,-1.0664215
626,2.6083333,0.03427124,-1.0602112
627,2.6125,0.06277466,-0.71347046
628,2.6166666,0.3380127,-0.36697388
629,2.6208334,0.041168213,0.28511047
630,2.625,0.0798645,0.9084778
631,2.6291666,-0.030670166,1.127594
632,2.6333334,-0.27566528,1.1551361
633,2.6375,-0.17718506,0.93870544
634,2.6416667,-0.35980225,0.37820435
635,2.6458333,-0.3475647,0.36315918
636,2.65,-0.02810669,-0.92922974
