682.180790960451986393,465.492410935459190569,458.635170603674509948,331.720134971125276024,459.448694522272319318,466.546998771550818219,353.911768321164288409,-1.000000000000000000,-1.000000000000000000
682.220290974636327519,465.502020474137907513,458.664454738950780666,331.746030474206463623,459.442176039119772213,466.644277338771360064,354.076082418526993933,-1.000000000000000000,-1.000000000000000000
682.035851167225928293,465.180819091194564407,458.458155672602629238,331.457582311944236153,459.188495934959348688,466.395597404249883766,354.010912844713175218,-1.000000000000000000,-1.000000000000000000
682.042623492483016889,465.302724294241727421,458.641067469778704435,331.608179648224449920,459.464551555826744789,466.560992184845417796,354.043778236102923529,-1.000000000000000000,-1.000000000000000000
682.123455430092690221,465.443920194122370049,458.759047259613396363,331.915753698520575199,459.604900646105079431,466.678045259627197083,354.053247901016334254,-1.000000000000000000,-1.000000000000000000
682.170802384227386028,465.470474650859955545,458.798530210029639420,331.843736662398669068,459.608494584398215466,466.673990347980691240,353.789148199955832297,-1.000000000000000000,-1.000000000000000000
682.288509094905748498,465.708949207202351772,458.919052402477802843,331.977795569789179808,459.674275716145871229,466.831192504981117963,354.047117978906044300,-1.000000000000000000,-1.000000000000000000
681.956520941159169524,465.433495320374390758,458.556225656489516496,403.000000000000000000,459.340935886490228768,466.425586914145242190,353.917284948211261053,-1.000000000000000000,-1.000000000000000000
682.001081120700746396,465.212369564243829245,458.424170219881261801,331.538233645608102051,459.191649388136738708,466.398915438061351324,353.959237198813639225,-1.000000000000000000,-1.000000000000000000
682.008941384258719154,465.494339622641518872,458.684824902723732976,331.693269358923089385,459.524618204031753521,466.703355363497735198,354.149030565973021112,-1.000000000000000000,-1.000000000000000000
682.252521911691701462,465.641935483870952339,458.790855420173329549,331.767577106645831009,459.757080742817663577,466.814612452350729654,354.024650478292869593,-1.000000000000000000,-1.000000000000000000
682.180838720371298223,465.638555300679172433,458.908688387635777417,331.803606491685059154,459.715747168432585568,466.832464946837831121,353.906531282956848372,-1.000000000000000000,-1.000000000000000000
682.163632029631230580,465.186927223719692392,458.422202760748973560,403.000000000000000000,459.241432453258710211,466.328798474253005679,353.562176990716920955,-1.000000000000000000,-1.000000000000000000
682.132571575770953132,465.470435172723227879,458.734341792724080733,331.767694178324745735,459.460116217643985692,466.639721195120898756,354.104281683229032751,-1.000000000000000000,-1.000000000000000000
682.115792966157869159,465.310531738565600790,458.461371690640021370,331.333493403764350660,459.237404518121252295,466.446550481278904954,354.011004092836287782,-1.000000000000000000,-1.000000000000000000
682.032594476074677914,465.471488864942557484,458.613565260918562672,403.000000000000000000,459.450779310625478047,466.616838706936846393,354.067254253886630977,-1.000000000000000000,-1.000000000000000000
682.065772774926927013,465.575423500941099064,458.648763960346343538,403.000000000000000000,459.466577268478999940,466.643273361405306332,353.917881867727203371,-1.000000000000000000,-1.000000000000000000
682.292984007664472301,465.679130669546452737,458.869547014987858802,403.000000000000000000,459.776653664878949712,466.872882077479800955,353.972230413840577512,-1.000000000000000000,-1.000000000000000000
682.164131672728672129,465.433230300586842532,458.700883554221888971,331.817885984486224515,459.460062472110678300,466.606087658887076941,353.900998356513866838,-1.000000000000000000,-1.000000000000000000
682.126956138417426700,465.372556912205368462,458.532898587074669194,331.780535085972246634,459.280821361902440003,466.505230926256672319,353.923937031043124080,-1.000000000000000000,-1.000000000000000000
682.031443071491594310,465.296928939699625971,458.488874947720603359,403.000000000000000000,459.245404747413260793,466.433201648188287436,354.058799050206857828,-1.000000000000000000,-1.000000000000000000
682.111657277513927511,465.611335125448022154,458.795899620025920740,403.000000000000000000,459.591010506673171676,466.796759377392163515,354.171729772037963357,-1.000000000000000000,-1.000000000000000000
682.171913188893199731,465.712955501835438099,458.872474274049068299,403.000000000000000000,459.792870788115294545,466.860770801429282528,354.115017776143190531,-1.000000000000000000,-1.000000000000000000
682.193058687640927928,465.712149784482789983,458.928434318143899873,332.126577728071595175,459.804201202665353776,466.865409125669145851,354.046228889379108296,-1.000000000000000000,-1.000000000000000000
682.131888035126280556,465.385532983541907015,458.593088210772066304,331.712086772739951357,459.396489521261514710,466.467490550813295158,353.798892808152061207,-1.000000000000000000,-1.000000000000000000
682.258774342611900465,465.649177093143180173,458.854145812479146116,332.021796047472889768,459.570259650828347731,466.748218829516531514,354.133157096000388719,-1.000000000000000000,-1.000000000000000000
